Neringa mun.;1997;20;;
Neringa mun.;1998;27;;
Neringa mun.;1999;27;;
Neringa mun.;2000;19;11;8
Neringa mun.;2001;13;7;6
Neringa mun.;2002;21;12;9
Neringa mun.;2003;15;8;7
Neringa mun.;2004;29;12;17
Neringa mun.;2005;31;14;17
Neringa mun.;2006;24;10;14
Neringa mun.;2007;35;19;16
Neringa mun.;2008;30;13;17
Neringa mun.;2009;33;17;16
Neringa mun.;2010;47;29;18
Neringa mun.;2011;49;26;23
Neringa mun.;2012;40;20;20
Neringa mun.;2013;43;23;20
Neringa mun.;2014;48;32;16
Neringa mun.;2015;56;27;29
Neringa mun.;2016;45;24;21
Neringa mun.;2017;42;15;27
Palanga t. mun.;1994;237;;
Palanga t. mun.;1995;216;;
Palanga t. mun.;1996;195;;
Palanga t. mun.;1997;187;;
Palanga t. mun.;1998;152;;
Palanga t. mun.;1999;155;;
Palanga t. mun.;2000;162;85;77
Palanga t. mun.;2001;132;65;67
Palanga t. mun.;2002;118;68;50
Palanga t. mun.;2003;151;74;77
Palanga t. mun.;2004;129;68;61
Palanga t. mun.;2005;131;68;63
Palanga t. mun.;2006;144;81;63
Palanga t. mun.;2007;144;76;68
Palanga t. mun.;2008;157;83;74
Palanga t. mun.;2009;138;65;73
Palanga t. mun.;2010;151;83;68
Palanga t. mun.;2011;152;72;80
Palanga t. mun.;2012;141;62;79
Palanga t. mun.;2013;151;89;62
Palanga t. mun.;2014;136;58;78
Palanga t. mun.;2015;160;86;74
Palanga t. mun.;2016;157;78;79
Palanga t. mun.;2017;133;70;63
Skuodas d. mun.;1994;362;;
Skuodas d. mun.;1995;360;;
Skuodas d. mun.;1996;354;;
Skuodas d. mun.;1997;364;;
Skuodas d. mun.;1998;335;;
Skuodas d. mun.;1999;332;;
Skuodas d. mun.;2000;302;155;147
Skuodas d. mun.;2001;247;120;127
Skuodas d. mun.;2002;217;112;105
Skuodas d. mun.;2003;242;129;113
Skuodas d. mun.;2004;237;113;124
Skuodas d. mun.;2005;204;106;98
Skuodas d. mun.;2006;165;76;89
Skuodas d. mun.;2007;169;92;77
Skuodas d. mun.;2008;198;93;105
Skuodas d. mun.;2009;209;118;91
Skuodas d. mun.;2010;175;80;95
Skuodas d. mun.;2011;162;77;85
Skuodas d. mun.;2012;186;91;95
Skuodas d. mun.;2013;156;67;89
Skuodas d. mun.;2014;167;79;88
Skuodas d. mun.;2015;217;101;116
Skuodas d. mun.;2016;200;99;101
Skuodas d. mun.;2017;158;81;77
Šilutė d. mun.;1994;804;;
Šilutė d. mun.;1995;746;;
Šilutė d. mun.;1996;735;;
Šilutė d. mun.;1997;757;;
Šilutė d. mun.;1998;749;;
Šilutė d. mun.;1999;729;;
Šilutė d. mun.;2000;680;352;328
Šilutė d. mun.;2001;601;292;309
Šilutė d. mun.;2002;574;302;272
Šilutė d. mun.;2003;559;297;262
Šilutė d. mun.;2004;565;308;257
Šilutė d. mun.;2005;523;269;254
Šilutė d. mun.;2006;510;252;258
Šilutė d. mun.;2007;525;267;258
Šilutė d. mun.;2008;506;237;269
Šilutė d. mun.;2009;464;225;239
Šilutė d. mun.;2010;422;202;220
Šilutė d. mun.;2011;456;228;228
Šilutė d. mun.;2012;477;238;239
Šilutė d. mun.;2013;480;261;219
Šilutė d. mun.;2014;493;243;250
Šilutė d. mun.;2015;549;283;266
Šilutė d. mun.;2016;434;226;208
Šilutė d. mun.;2017;404;209;195
Marijampolė county;1994;2530;;
Marijampolė county;1995;2491;;
Marijampolė county;1996;2336;;
Marijampolė county;1997;2394;;
Marijampolė county;1998;2355;;
Marijampolė county;1999;2237;;
Marijampolė county;2000;2084;1051;1033
Marijampolė county;2001;1963;1007;956
Marijampolė county;2002;1860;940;920
Marijampolė county;2003;1876;969;907
Marijampolė county;2004;1767;895;872
Marijampolė county;2005;1615;846;769
Marijampolė county;2006;1721;883;838
Marijampolė county;2007;1580;819;761
Marijampolė county;2008;1631;838;793
Marijampolė county;2009;1657;853;804
Marijampolė county;2010;1534;785;749
Marijampolė county;2011;1586;851;735
Marijampolė county;2012;1580;804;776
Marijampolė county;2013;1565;807;758
Marijampolė county;2014;1517;783;734
Marijampolė county;2015;1547;803;744
Marijampolė county;2016;1491;790;701
Marijampolė county;2017;1357;681;676
Kalvarija mun.;1994;186;;
Kalvarija mun.;1995;191;;
Kalvarija mun.;1996;174;;
Kalvarija mun.;1997;179;;
Kalvarija mun.;1998;182;;
Kalvarija mun.;1999;167;;
Kalvarija mun.;2000;158;80;78
Kalvarija mun.;2001;147;71;76
Kalvarija mun.;2002;163;80;83
Kalvarija mun.;2003;138;73;65
Kalvarija mun.;2004;139;73;66
Kalvarija mun.;2005;123;67;56
Kalvarija mun.;2006;139;67;72
Kalvarija mun.;2007;124;63;61
Kalvarija mun.;2008;125;65;60
Kalvarija mun.;2009;111;63;48
Kalvarija mun.;2010;139;71;68
Kalvarija mun.;2011;140;85;55
Kalvarija mun.;2012;143;79;64
Kalvarija mun.;2013;111;64;47
Kalvarija mun.;2014;122;57;65
Kalvarija mun.;2015;134;66;68
Kalvarija mun.;2016;137;79;58
Kalvarija mun.;2017;127;63;64
Kazlų Rūda mun.;1994;194;;
Kazlų Rūda mun.;1995;183;;
Kazlų Rūda mun.;1996;168;;
Kazlų Rūda mun.;1997;188;;
Kazlų Rūda mun.;1998;172;;
Kazlų Rūda mun.;1999;168;;
Kazlų Rūda mun.;2000;163;85;78
Kazlų Rūda mun.;2001;154;75;79
Kazlų Rūda mun.;2002;134;74;60
Kazlų Rūda mun.;2003;187;101;86
Kazlų Rūda mun.;2004;158;82;76
Kazlų Rūda mun.;2005;136;67;69
Kazlų Rūda mun.;2006;130;68;62
Kazlų Rūda mun.;2007;140;70;70
Kazlų Rūda mun.;2008;129;64;65
Kazlų Rūda mun.;2009;116;63;53
Kazlų Rūda mun.;2010;142;83;59
Kazlų Rūda mun.;2011;138;68;70
Kazlų Rūda mun.;2012;133;58;75
Kazlų Rūda mun.;2013;140;74;66
Kazlų Rūda mun.;2014;124;70;54
Kazlų Rūda mun.;2015;128;71;57
Kazlų Rūda mun.;2016;136;79;57
Kazlų Rūda mun.;2017;95;48;47
Marijampolė mun.;1994;934;;
Marijampolė mun.;1995;920;;
Marijampolė mun.;1996;855;;
Marijampolė mun.;1997;877;;
Marijampolė mun.;1998;849;;
Marijampolė mun.;1999;797;;
Marijampolė mun.;2000;705;356;349
Marijampolė mun.;2001;697;348;349
Marijampolė mun.;2002;643;335;308
Marijampolė mun.;2003;684;341;343
Marijampolė mun.;2004;656;333;323
Marijampolė mun.;2005;589;316;273
Marijampolė mun.;2006;632;329;303
Marijampolė mun.;2007;602;321;281
Marijampolė mun.;2008;636;333;303
Marijampolė mun.;2009;640;340;300
Marijampolė mun.;2010;580;305;275
Marijampolė mun.;2011;574;308;266
Marijampolė mun.;2012;592;301;291
Marijampolė mun.;2013;587;294;293
Marijampolė mun.;2014;601;310;291
Marijampolė mun.;2015;579;300;279
Marijampolė mun.;2016;592;306;286
Marijampolė mun.;2017;536;275;261
Šakiai d. mun.;1994;544;;
Šakiai d. mun.;1995;505;;
Šakiai d. mun.;1996;493;;
Šakiai d. mun.;1997;478;;
Šakiai d. mun.;1998;502;;
Šakiai d. mun.;1999;471;;
Šakiai d. mun.;2000;456;233;223
Šakiai d. mun.;2001;407;212;195
Šakiai d. mun.;2002;390;201;189
Šakiai d. mun.;2003;376;207;169
Šakiai d. mun.;2004;334;162;172
Šakiai d. mun.;2005;285;162;123
Šakiai d. mun.;2006;336;176;160
Šakiai d. mun.;2007;290;148;142
Šakiai d. mun.;2008;302;160;142
Šakiai d. mun.;2009;312;159;153
Šakiai d. mun.;2010;278;125;153
Šakiai d. mun.;2011;315;170;145
Šakiai d. mun.;2012;300;151;149
Šakiai d. mun.;2013;323;161;162
Šakiai d. mun.;2014;283;138;145
Šakiai d. mun.;2015;310;153;157
Šakiai d. mun.;2016;267;135;132
Šakiai d. mun.;2017;252;131;121
Vilkaviškis d. mun.;1994;672;;
Vilkaviškis d. mun.;1995;692;;
Vilkaviškis d. mun.;1996;646;;
Vilkaviškis d. mun.;1997;672;;
Vilkaviškis d. mun.;1998;650;;
Vilkaviškis d. mun.;1999;634;;
Vilkaviškis d. mun.;2000;602;297;305
Vilkaviškis d. mun.;2001;558;301;257
Vilkaviškis d. mun.;2002;530;250;280
Vilkaviškis d. mun.;2003;491;247;244
Vilkaviškis d. mun.;2004;480;245;235
Vilkaviškis d. mun.;2005;482;234;248
Vilkaviškis d. mun.;2006;484;243;241
Vilkaviškis d. mun.;2007;424;217;207
Vilkaviškis d. mun.;2008;439;216;223
Vilkaviškis d. mun.;2009;478;228;250
Vilkaviškis d. mun.;2010;395;201;194
Vilkaviškis d. mun.;2011;419;220;199
Vilkaviškis d. mun.;2012;412;215;197
Vilkaviškis d. mun.;2013;404;214;190
Vilkaviškis d. mun.;2014;387;208;179
Vilkaviškis d. mun.;2015;396;213;183
Vilkaviškis d. mun.;2016;359;191;168
Vilkaviškis d. mun.;2017;347;164;183
Panevėžys county;1994;3767;;
Panevėžys county;1995;3591;;
Panevėžys county;1996;3529;;
Panevėžys county;1997;3379;;
Panevėžys county;1998;3210;;
Panevėžys county;1999;3168;;
Panevėžys county;2000;2928;1556;1372
Panevėžys county;2001;2673;1337;1336
Panevėžys county;2002;2554;1336;1218
Panevėžys county;2003;2508;1334;1174
Panevėžys county;2004;2417;1222;1195
Panevėžys county;2005;2409;1252;1157
Panevėžys county;2006;2333;1138;1195
Panevėžys county;2007;2206;1092;1114
Panevėžys county;2008;2236;1199;1037
Panevėžys county;2009;2332;1223;1109
Panevėžys county;2010;2122;1076;1046
Panevėžys county;2011;2076;1083;993
Panevėžys county;2012;2144;1068;1076
Panevėžys county;2013;2116;1078;1038
Panevėžys county;2014;2173;1099;1074
Panevėžys county;2015;2224;1133;1091
Panevėžys county;2016;2018;1043;975
Panevėžys county;2017;1937;979;958
Biržai d. mun.;1994;438;;
Biržai d. mun.;1995;436;;
Biržai d. mun.;1996;438;;
Biržai d. mun.;1997;380;;
Biržai d. mun.;1998;417;;
Biržai d. mun.;1999;395;;
Biržai d. mun.;2000;347;192;155
Biržai d. mun.;2001;317;178;139
Biržai d. mun.;2002;320;167;153
Biržai d. mun.;2003;307;174;133
Biržai d. mun.;2004;289;159;130
Biržai d. mun.;2005;273;139;134
Biržai d. mun.;2006;234;121;113
Biržai d. mun.;2007;223;118;105
Biržai d. mun.;2008;232;125;107
Biržai d. mun.;2009;247;137;110
Biržai d. mun.;2010;206;108;98
Biržai d. mun.;2011;215;115;100
Biržai d. mun.;2012;225;114;111
Biržai d. mun.;2013;222;118;104
Biržai d. mun.;2014;219;116;103
Biržai d. mun.;2015;230;119;111
Biržai d. mun.;2016;196;105;91
Biržai d. mun.;2017;220;125;95
Kupiškis d. mun.;1994;307;;
Kupiškis d. mun.;1995;279;;
Kupiškis d. mun.;1996;313;;
Kupiškis d. mun.;1997;234;;
Kupiškis d. mun.;1998;257;;
Kupiškis d. mun.;1999;247;;
Kupiškis d. mun.;2000;278;146;132
Kupiškis d. mun.;2001;241;112;129
Kupiškis d. mun.;2002;198;101;97
Kupiškis d. mun.;2003;208;105;103
Kupiškis d. mun.;2004;192;94;98
Kupiškis d. mun.;2005;204;104;100
Kupiškis d. mun.;2006;201;76;125
Kupiškis d. mun.;2007;175;78;97
Kupiškis d. mun.;2008;191;94;97
Kupiškis d. mun.;2009;166;76;90
Kupiškis d. mun.;2010;142;79;63
Kupiškis d. mun.;2011;138;70;68
Kupiškis d. mun.;2012;156;74;82
Kupiškis d. mun.;2013;170;88;82
Kupiškis d. mun.;2014;160;84;76
Kupiškis d. mun.;2015;177;81;96
Kupiškis d. mun.;2016;139;64;75
Kupiškis d. mun.;2017;137;69;68
Panevėžys c. mun.;1994;1510;;
Panevėžys c. mun.;1995;1484;;
Panevėžys c. mun.;1996;1364;;
Panevėžys c. mun.;1997;1342;;
Panevėžys c. mun.;1998;1199;;
Panevėžys c. mun.;1999;1163;;
Panevėžys c. mun.;2000;1100;596;504
Panevėžys c. mun.;2001;913;441;472
Panevėžys c. mun.;2002;928;487;441
Panevėžys c. mun.;2003;881;460;421
Panevėžys c. mun.;2004;914;452;462
Panevėžys c. mun.;2005;911;473;438
Panevėžys c. mun.;2006;919;446;473
Panevėžys c. mun.;2007;865;442;423
Panevėžys c. mun.;2008;896;494;402
Panevėžys c. mun.;2009;941;490;451
Panevėžys c. mun.;2010;845;430;415
Panevėžys c. mun.;2011;897;450;447
Panevėžys c. mun.;2012;922;476;446
Panevėžys c. mun.;2013;861;445;416
Panevėžys c. mun.;2014;904;438;466
Panevėžys c. mun.;2015;943;483;460
Panevėžys c. mun.;2016;863;450;413
Panevėžys c. mun.;2017;839;409;430
Panevėžys d. mun.;1994;527;;
Panevėžys d. mun.;1995;487;;
Panevėžys d. mun.;1996;507;;
Panevėžys d. mun.;1997;541;;
Panevėžys d. mun.;1998;517;;
Panevėžys d. mun.;1999;509;;
Panevėžys d. mun.;2000;440;230;210
Panevėžys d. mun.;2001;457;243;214
Panevėžys d. mun.;2002;452;240;212
Panevėžys d. mun.;2003;432;226;206
Panevėžys d. mun.;2004;415;210;205
Panevėžys d. mun.;2005;443;248;195
Panevėžys d. mun.;2006;409;207;202
Panevėžys d. mun.;2007;389;175;214
Panevėžys d. mun.;2008;356;194;162
Panevėžys d. mun.;2009;394;215;179
Panevėžys d. mun.;2010;364;186;178
Panevėžys d. mun.;2011;303;174;129
Panevėžys d. mun.;2012;348;173;175
Panevėžys d. mun.;2013;354;167;187
Panevėžys d. mun.;2014;367;184;183
Panevėžys d. mun.;2015;341;171;170
Panevėžys d. mun.;2016;347;192;155
Panevėžys d. mun.;2017;320;159;161
Pasvalys d. mun.;1994;489;;
Pasvalys d. mun.;1995;446;;
Pasvalys d. mun.;1996;431;;
Pasvalys d. mun.;1997;388;;
Pasvalys d. mun.;1998;408;;
Pasvalys d. mun.;1999;428;;
Pasvalys d. mun.;2000;397;194;203
Pasvalys d. mun.;2001;389;184;205
Pasvalys d. mun.;2002;331;182;149
Pasvalys d. mun.;2003;359;184;175
Pasvalys d. mun.;2004;281;143;138
Pasvalys d. mun.;2005;274;142;132
Pasvalys d. mun.;2006;286;149;137
Pasvalys d. mun.;2007;286;149;137
Pasvalys d. mun.;2008;251;137;114
Pasvalys d. mun.;2009;300;151;149
Pasvalys d. mun.;2010;262;129;133
Pasvalys d. mun.;2011;254;128;126
Pasvalys d. mun.;2012;263;131;132
Pasvalys d. mun.;2013;251;124;127
Pasvalys d. mun.;2014;253;131;122
Pasvalys d. mun.;2015;286;154;132
Pasvalys d. mun.;2016;258;132;126
Pasvalys d. mun.;2017;199;102;97
Rokiškis d. mun.;1994;496;;
Rokiškis d. mun.;1995;459;;
Rokiškis d. mun.;1996;476;;
Rokiškis d. mun.;1997;494;;
Rokiškis d. mun.;1998;412;;
Rokiškis d. mun.;1999;426;;
Rokiškis d. mun.;2000;366;198;168
Rokiškis d. mun.;2001;356;179;177
Rokiškis d. mun.;2002;325;159;166
Rokiškis d. mun.;2003;321;185;136
Rokiškis d. mun.;2004;326;164;162
Rokiškis d. mun.;2005;304;146;158
Rokiškis d. mun.;2006;284;139;145
Rokiškis d. mun.;2007;268;130;138
Rokiškis d. mun.;2008;310;155;155
Rokiškis d. mun.;2009;284;154;130
Rokiškis d. mun.;2010;303;144;159
Rokiškis d. mun.;2011;269;146;123
Rokiškis d. mun.;2012;230;100;130
Rokiškis d. mun.;2013;258;136;122
Rokiškis d. mun.;2014;270;146;124
Rokiškis d. mun.;2015;247;125;122
Rokiškis d. mun.;2016;215;100;115
Rokiškis d. mun.;2017;222;115;107
Šiauliai county;1994;4797;;
Šiauliai county;1995;4594;;
Šiauliai county;1996;4474;;
Šiauliai county;1997;4252;;
Šiauliai county;1998;4092;;
Šiauliai county;1999;3988;;
Šiauliai county;2000;3657;1889;1768
Šiauliai county;2001;3327;1709;1618
Šiauliai county;2002;3181;1642;1539
Šiauliai county;2003;3198;1656;1542
Šiauliai county;2004;3154;1570;1584
Šiauliai county;2005;2963;1459;1504
Šiauliai county;2006;2868;1439;1429
Šiauliai county;2007;2951;1431;1520
Šiauliai county;2008;3024;1583;1441
Šiauliai county;2009;2937;1541;1396
Šiauliai county;2010;2738;1401;1337
Šiauliai county;2011;2789;1464;1325
Šiauliai county;2012;2751;1436;1315
Šiauliai county;2013;2760;1393;1367
Šiauliai county;2014;2714;1380;1334
Šiauliai county;2015;2754;1420;1334
Šiauliai county;2016;2730;1403;1327
Šiauliai county;2017;2511;1278;1233
Akmenė d. mun.;1994;409;;
Akmenė d. mun.;1995;397;;
Akmenė d. mun.;1996;387;;
Akmenė d. mun.;1997;359;;
Akmenė d. mun.;1998;350;;
Akmenė d. mun.;1999;336;;
Akmenė d. mun.;2000;315;168;147
Akmenė d. mun.;2001;265;143;122
Akmenė d. mun.;2002;260;144;116
Akmenė d. mun.;2003;260;137;123
Akmenė d. mun.;2004;252;118;134
Akmenė d. mun.;2005;237;115;122
Akmenė d. mun.;2006;231;109;122
Akmenė d. mun.;2007;228;104;124
Akmenė d. mun.;2008;233;125;108
Akmenė d. mun.;2009;225;122;103
Akmenė d. mun.;2010;216;116;100
Akmenė d. mun.;2011;233;124;109
Akmenė d. mun.;2012;195;114;81
Akmenė d. mun.;2013;189;94;95
Akmenė d. mun.;2014;188;88;100
Akmenė d. mun.;2015;185;98;87
Akmenė d. mun.;2016;214;113;101
Akmenė d. mun.;2017;175;87;88
Joniškis d. mun.;1994;459;;
Joniškis d. mun.;1995;400;;
Joniškis d. mun.;1996;376;;
Joniškis d. mun.;1997;403;;
Joniškis d. mun.;1998;374;;
Joniškis d. mun.;1999;393;;
Joniškis d. mun.;2000;343;175;168
Joniškis d. mun.;2001;292;159;133
Joniškis d. mun.;2002;324;173;151
Joniškis d. mun.;2003;316;155;161
Joniškis d. mun.;2004;320;153;167
Joniškis d. mun.;2005;263;134;129
Joniškis d. mun.;2006;234;132;102
Joniškis d. mun.;2007;237;114;123
Joniškis d. mun.;2008;262;137;125
Joniškis d. mun.;2009;242;127;115
Joniškis d. mun.;2010;197;103;94
Joniškis d. mun.;2011;232;122;110
Joniškis d. mun.;2012;217;110;107
Joniškis d. mun.;2013;235;129;106
Joniškis d. mun.;2014;202;108;94
Joniškis d. mun.;2015;195;94;101
Joniškis d. mun.;2016;205;110;95
Joniškis d. mun.;2017;177;80;97
Kelmė d. mun.;1994;522;;
Kelmė d. mun.;1995;511;;
Kelmė d. mun.;1996;519;;
Kelmė d. mun.;1997;484;;
Kelmė d. mun.;1998;480;;
Kelmė d. mun.;1999;459;;
Kelmė d. mun.;2000;400;198;202
Kelmė d. mun.;2001;391;187;204
Kelmė d. mun.;2002;387;201;186
Kelmė d. mun.;2003;375;197;178
Kelmė d. mun.;2004;334;160;174
Kelmė d. mun.;2005;322;145;177
Kelmė d. mun.;2006;310;140;170
Kelmė d. mun.;2007;316;155;161
Kelmė d. mun.;2008;307;160;147
Kelmė d. mun.;2009;319;168;151
Kelmė d. mun.;2010;294;164;130
Kelmė d. mun.;2011;264;133;131
Kelmė d. mun.;2012;274;145;129
Kelmė d. mun.;2013;282;149;133
Kelmė d. mun.;2014;270;139;131
Kelmė d. mun.;2015;241;123;118
Kelmė d. mun.;2016;242;123;119
Kelmė d. mun.;2017;234;128;106
Pakruojis d. mun.;1994;418;;
Pakruojis d. mun.;1995;399;;
Pakruojis d. mun.;1996;387;;
Pakruojis d. mun.;1997;325;;
Pakruojis d. mun.;1998;342;;
Pakruojis d. mun.;1999;356;;
Pakruojis d. mun.;2000;339;177;162
Pakruojis d. mun.;2001;282;138;144
Pakruojis d. mun.;2002;278;151;127
Pakruojis d. mun.;2003;283;140;143
Pakruojis d. mun.;2004;254;132;122
Pakruojis d. mun.;2005;269;148;121
Pakruojis d. mun.;2006;235;98;137
Pakruojis d. mun.;2007;234;113;121
Pakruojis d. mun.;2008;230;119;111
Pakruojis d. mun.;2009;217;116;101
Pakruojis d. mun.;2010;209;102;107
Pakruojis d. mun.;2011;217;119;98
Pakruojis d. mun.;2012;187;84;103
Pakruojis d. mun.;2013;210;94;116
Pakruojis d. mun.;2014;209;99;110
Pakruojis d. mun.;2015;166;81;85
Pakruojis d. mun.;2016;200;123;77
Pakruojis d. mun.;2017;173;83;90
Radviliškis d. mun.;1994;644;;
Radviliškis d. mun.;1995;664;;
Radviliškis d. mun.;1996;646;;
Radviliškis d. mun.;1997;644;;
Radviliškis d. mun.;1998;571;;
Radviliškis d. mun.;1999;578;;
Radviliškis d. mun.;2000;534;269;265
Radviliškis d. mun.;2001;495;268;227
Radviliškis d. mun.;2002;493;237;256
Radviliškis d. mun.;2003;471;242;229
Radviliškis d. mun.;2004;484;262;222
Radviliškis d. mun.;2005;437;231;206
Radviliškis d. mun.;2006;478;241;237
Radviliškis d. mun.;2007;448;214;234
Radviliškis d. mun.;2008;406;210;196
Radviliškis d. mun.;2009;377;203;174
Radviliškis d. mun.;2010;401;209;192
Radviliškis d. mun.;2011;385;194;191
Radviliškis d. mun.;2012;353;186;167
Radviliškis d. mun.;2013;400;217;183
Radviliškis d. mun.;2014;361;190;171
Radviliškis d. mun.;2015;369;192;177
Radviliškis d. mun.;2016;375;179;196
Radviliškis d. mun.;2017;298;165;133
Šiauliai c. mun.;1994;1657;;
Šiauliai c. mun.;1995;1553;;
Šiauliai c. mun.;1996;1488;;
Šiauliai c. mun.;1997;1459;;
Šiauliai c. mun.;1998;1333;;
Šiauliai c. mun.;1999;1273;;
Šiauliai c. mun.;2000;1193;624;569
Šiauliai c. mun.;2001;1102;551;551
Šiauliai c. mun.;2002;978;514;464
Šiauliai c. mun.;2003;980;513;467
Šiauliai c. mun.;2004;1057;522;535
Šiauliai c. mun.;2005;1020;482;538
Šiauliai c. mun.;2006;967;496;471
Šiauliai c. mun.;2007;1058;518;540
Šiauliai c. mun.;2008;1136;588;548
Šiauliai c. mun.;2009;1138;587;551
Šiauliai c. mun.;2010;1066;527;539
Šiauliai c. mun.;2011;1094;566;528
Šiauliai c. mun.;2012;1127;594;533
Šiauliai c. mun.;2013;1062;517;545
Šiauliai c. mun.;2014;1124;565;559
Šiauliai c. mun.;2015;1186;623;563
Šiauliai c. mun.;2016;1123;573;550
Šiauliai c. mun.;2017;1088;545;543
Šiauliai d. mun.;1994;688;;
Šiauliai d. mun.;1995;670;;
Šiauliai d. mun.;1996;671;;
Šiauliai d. mun.;1997;578;;
Šiauliai d. mun.;1998;642;;
Šiauliai d. mun.;1999;593;;
Šiauliai d. mun.;2000;533;278;255
Šiauliai d. mun.;2001;500;263;237
Šiauliai d. mun.;2002;461;222;239
Šiauliai d. mun.;2003;513;272;241
Šiauliai d. mun.;2004;453;223;230
Šiauliai d. mun.;2005;415;204;211
Šiauliai d. mun.;2006;413;223;190
Šiauliai d. mun.;2007;430;213;217
Šiauliai d. mun.;2008;450;244;206
Šiauliai d. mun.;2009;419;218;201
Šiauliai d. mun.;2010;355;180;175
Šiauliai d. mun.;2011;364;206;158
Šiauliai d. mun.;2012;398;203;195
Šiauliai d. mun.;2013;382;193;189
Šiauliai d. mun.;2014;360;191;169
Šiauliai d. mun.;2015;412;209;203
Šiauliai d. mun.;2016;371;182;189
Šiauliai d. mun.;2017;366;190;176
Tauragė county;1994;1946;;
Tauragė county;1995;1827;;
Tauragė county;1996;1767;;
Tauragė county;1997;1606;;
Tauragė county;1998;1594;;
Tauragė county;1999;1594;;
Tauragė county;2000;1461;754;707
Tauragė county;2001;1281;632;649
Tauragė county;2002;1223;623;600
Tauragė county;2003;1290;659;631
Tauragė county;2004;1136;596;540
Tauragė county;2005;1141;600;541
Tauragė county;2006;1080;565;515
Tauragė county;2007;1128;590;538
Tauragė county;2008;1113;560;553
Tauragė county;2009;1072;521;551
Tauragė county;2010;1015;529;486
Tauragė county;2011;1035;548;487
Tauragė county;2012;1092;577;515
Tauragė county;2013;1089;572;517
Tauragė county;2014;1078;566;512
Tauragė county;2015;1153;578;575
Tauragė county;2016;1072;551;521
Tauragė county;2017;964;496;468
Jurbarkas d. mun.;1994;521;;
Jurbarkas d. mun.;1995;469;;
Jurbarkas d. mun.;1996;464;;
Jurbarkas d. mun.;1997;403;;
Jurbarkas d. mun.;1998;416;;
Jurbarkas d. mun.;1999;435;;
Jurbarkas d. mun.;2000;375;186;189
Jurbarkas d. mun.;2001;341;179;162
Jurbarkas d. mun.;2002;312;174;138
Jurbarkas d. mun.;2003;338;168;170
Jurbarkas d. mun.;2004;313;170;143
Jurbarkas d. mun.;2005;313;170;143
Jurbarkas d. mun.;2006;301;147;154
Jurbarkas d. mun.;2007;302;158;144
Jurbarkas d. mun.;2008;311;154;157
Jurbarkas d. mun.;2009;297;145;152
Jurbarkas d. mun.;2010;243;131;112
Jurbarkas d. mun.;2011;253;155;98
Jurbarkas d. mun.;2012;283;131;152
Jurbarkas d. mun.;2013;249;140;109
Jurbarkas d. mun.;2014;268;155;113
Jurbarkas d. mun.;2015;272;138;134
Jurbarkas d. mun.;2016;272;153;119
Jurbarkas d. mun.;2017;241;130;111
Pagėgiai mun.;1994;166;;
Pagėgiai mun.;1995;153;;
Pagėgiai mun.;1996;164;;
Pagėgiai mun.;1997;160;;
Pagėgiai mun.;1998;172;;
Pagėgiai mun.;1999;149;;
Pagėgiai mun.;2000;156;69;87
Pagėgiai mun.;2001;134;59;75
Pagėgiai mun.;2002;137;67;70
Pagėgiai mun.;2003;113;58;55
Pagėgiai mun.;2004;109;54;55
Pagėgiai mun.;2005;128;66;62
Pagėgiai mun.;2006;100;50;50
Pagėgiai mun.;2007;101;51;50
Pagėgiai mun.;2008;116;64;52
Pagėgiai mun.;2009;97;52;45
Pagėgiai mun.;2010;107;46;61
Pagėgiai mun.;2011;103;48;55
Pagėgiai mun.;2012;129;72;57
Pagėgiai mun.;2013;110;50;60
Pagėgiai mun.;2014;94;46;48
Pagėgiai mun.;2015;107;54;53
Pagėgiai mun.;2016;102;46;56
Pagėgiai mun.;2017;84;39;45
Šilalė d. mun.;1994;562;;
Šilalė d. mun.;1995;473;;
Šilalė d. mun.;1996;459;;
Šilalė d. mun.;1997;426;;
Šilalė d. mun.;1998;446;;
Šilalė d. mun.;1999;428;;
Šilalė d. mun.;2000;414;225;189
Šilalė d. mun.;2001;342;168;174
Šilalė d. mun.;2002;337;166;171
Šilalė d. mun.;2003;365;182;183
Šilalė d. mun.;2004;288;147;141
Šilalė d. mun.;2005;306;137;169
Šilalė d. mun.;2006;269;148;121
Šilalė d. mun.;2007;258;139;119
Šilalė d. mun.;2008;260;139;121
Šilalė d. mun.;2009;288;143;145
Šilalė d. mun.;2010;277;143;134
Šilalė d. mun.;2011;275;144;131
Šilalė d. mun.;2012;285;161;124
Šilalė d. mun.;2013;293;157;136
Šilalė d. mun.;2014;268;142;126
Šilalė d. mun.;2015;295;156;139
Šilalė d. mun.;2016;261;130;131
Šilalė d. mun.;2017;229;109;120
Tauragė d. mun.;1994;697;;
Tauragė d. mun.;1995;732;;
Tauragė d. mun.;1996;680;;
Tauragė d. mun.;1997;617;;
Tauragė d. mun.;1998;560;;
Tauragė d. mun.;1999;582;;
Tauragė d. mun.;2000;516;274;242
Tauragė d. mun.;2001;464;226;238
Tauragė d. mun.;2002;437;216;221
Tauragė d. mun.;2003;474;251;223
Tauragė d. mun.;2004;426;225;201
Tauragė d. mun.;2005;394;227;167
Tauragė d. mun.;2006;410;220;190
Tauragė d. mun.;2007;467;242;225
Tauragė d. mun.;2008;426;203;223
Tauragė d. mun.;2009;390;181;209
Tauragė d. mun.;2010;388;209;179
Tauragė d. mun.;2011;404;201;203
Tauragė d. mun.;2012;395;213;182
